	baseMean	log2FoldChange	stat	pvalue	padj
AT4G37770	55.6091589245871	3.48206583034253	7.0201574804609	2.21618312513979e-12	5.34795517149486e-11
AT4G37760	264.776059797198	0.152351865212269	0.16401779065851	0.869717138554749	0.92788465258655
AT4G37750	330.836844591843	-1.07312459326319	-2.18904699963557	0.0285934241337283	0.0653987306911099
AT4G37740	95.2234317408263	-1.24915449968584	-3.57244886210234	0.000353658558850268	0.00153214249482212
AT4G37730	134.987660513027	1.11702074581153	3.11228531497609	0.00185644984474844	0.00641266653510967
AT4G37680	221.972155987789	0.206791696345307	0.655255339955132	0.512303369537435	0.648916102201862
AT4G37670	171.077267662006	0.873271717483742	3.33561777338466	0.000851100945497884	0.00328544762046
AT4G37610	1071.56029294863	2.95813052720813	4.37387278501843	1.22061526723232e-05	7.75447288138627e-05
AT4G37580	154.658790420531	1.50065885983128	2.0001634844574	0.0454826134144441	0.0960899568048986
AT4G37560	138.802578485111	-0.752698802894273	-2.07509011470903	0.0379781837316854	0.0827584955102231
AT4G37550	378.598760504875	0.472243378351067	1.66599818240601	0.0957137764555092	0.175653209502549
AT4G37540	482.681873258956	-0.3966261900927	-1.33635953585028	0.181431785520726	0.292576538549831
AT4G37520	894.524338094954	0.285585185619264	0.578781853204436	0.562736377192777	0.69570734627917
AT4G37510	361.410519711183	-0.640739672835694	-2.49978538168407	0.0124268564589502	0.0326987061678551
AT4G37490	90.0734121408907	-1.03411357742207	-3.16331592147113	0.00155982961164306	0.00552836575921226
AT4G37460	411.622956592383	0.0811216480392175	0.542807904454234	0.587262070302412	0.717680453979157
AT4G37450	526.855484248629	-1.1634516486579	-3.24774572771249	0.00116323172367156	0.0043104356828499
AT4G37445	95.9628263594875	0.0135295944739714	0.058370786341743	0.953453284205973	0.971058499348235
AT4G37440	232.436644789072	0.457820939363449	2.47498962074977	0.013324004796185	0.0345924440114159
AT4G37430	774.977501161583	0.506602774005907	0.869012980668928	0.384840030847929	0.523986221202733
AT4G37420	0.292723127219536	0.110542420559266	0.124997382619118	0.900525622456101	0.937492117495571
AT4G37400	30.6622958001641	-0.156680844933784	-0.312954065878505	0.754315560500341	0.847495345980393
AT4G37390	747.307942292802	4.63927908299864	8.57881626375029	9.58544461307971e-18	5.54578063103532e-16
AT4G37360	154.858593888618	1.24348909523765	2.3648076400516	0.0180394379224261	0.0446200359989627
AT4G37310	307.055965954597	2.87259215779884	6.71235753556869	1.91504746762504e-11	3.99457365380354e-10
AT4G37300	793.460564349993	-0.806998289043191	-2.74359274862337	0.00607708782154145	0.0178667326333711
AT4G37330	234.257067161215	1.16758104855872	3.90238689726496	9.52487488647441e-05	0.000483372070754317
AT4G37295	21.5777025290725	2.78305767749135	3.64799170655847	0.000264298167496738	0.00118686376237142
AT4G37280	234.217964573991	-0.898906669890304	-4.89507924657765	9.82661220355081e-07	8.19707567367627e-06
AT4G37270	621.268668110636	0.0430373028308358	0.279262247263772	0.780043576485308	0.865652535401545
AT4G37260	529.079803608259	0.265252015030629	0.947916282192017	0.34317207524117	0.479184625543413
AT4G37250	70.9027424597302	-0.795336445459013	-1.45810705024725	0.144811038393867	0.244693911420361
AT4G36880	70.3040619739781	1.12084730985045	1.63782366628431	0.101458483168455	0.184014247714017
AT4G36900	201.920997753079	-0.207012832702668	-0.744793350406957	0.456396655394689	0.594749161276493
AT4G36930	18.138914963164	-1.32410020332729	-2.66888780023081	0.00761028679054531	0.0216088494833886
AT4G36960	396.207864356184	-0.209723094286688	-1.47608814566886	0.139920230799737	0.238074543259307
AT4G36970	229.94246029406	-0.840246262995547	-3.1117141154092	0.00186004532044638	0.00642180287838115
AT4G36980	740.493745400094	-0.10759519709798	-0.638978513219079	0.522836910005076	0.65898219814712
AT4G37000	82.6518185202716	1.1275255734249	2.95470408325162	0.00312969080707117	0.0100715462457866
AT4G37010	447.252921148707	3.00917534150781	8.41623291557089	3.88783954106026e-17	2.04316767436997e-15
AT4G37040	142.372505104855	-0.424672163815522	-1.44301697459598	0.149015689560749	0.249975867245949
AT4G37050	15.5337639404161	1.32248174745009	1.91090072767459	0.0560173395500535	0.114231743501764
AT4G37070	245.097984305907	2.22847695058108	2.47767175047223	0.0132242744721105	0.0343998417073915
AT4G37080	382.226073184843	-1.29374661019199	-3.56563262675593	0.000362979541422692	0.00156893076174912
AT4G37090	200.260650915784	-0.642761560678248	-3.29589954034688	0.000981070903704067	0.0037188700515282
AT4G37100	36.3378951389599	-0.427237802638983	-1.01539866831591	0.309915827597224	0.442973461365694
AT4G37110	90.3208656513123	-0.718749942672769	-2.78452369727153	0.00536064037868382	0.0160776720552186
AT4G37130	107.836136690923	-0.263744100891032	-0.872873682603872	0.382731932320584	0.521716653042232
AT4G37150	292.941867822458	2.01780057671911	3.85156685518139	0.000117364478807321	0.000580805277152946
AT4G37160	137.280565587835	5.13175324150029	9.55921004575286	1.18658929389501e-21	1.42082802855694e-19
AT4G37180	491.030972899288	-0.294084273822777	-0.812651090263433	0.416418130549336	0.556410382926965
AT4G37200	371.528957703722	-0.247516311946812	-0.963720489553855	0.335186078920456	0.470743480595064
AT4G37210	442.758962947339	-0.131965686104981	-0.9585303165611	0.33779541175613	0.473564386440475
AT4G37240	38.6763319835839	-0.575917956148286	-1.18438329159727	0.23626137117872	0.359629003244847
AT4G35910	172.103695835206	-0.918664277760362	-3.94560340897249	7.95992695139138e-05	0.00041168359210873
AT4G36870	393.92153345472	0.899658390672069	2.19162795111522	0.028406381987219	0.0650945180252175
AT4G36860	506.03721623256	-0.950418632659644	-3.91528409475875	9.02978187580328e-05	0.000460346115085751
AT4G36850	726.939246973696	0.686814342032272	0.809057187108294	0.418482252824378	0.55814351365417
AT2G23790	744.900026051823	1.6825817729587	5.61854488307291	1.92572373220423e-08	2.31722906831408e-07
AT4G36810	524.351750878364	0.894107718111902	4.18519545636638	2.84920830000238e-05	0.000165786941475371
AT4G36790	66.4013447095716	-0.03038072119665	-0.0976974444332777	0.922172544897173	0.951700980630025
AT4G36780	869.796059059055	1.1046331328924	3.23900496209161	0.00119947486655702	0.00442614882004922
AT4G36770	0.245170981073226	0.110542420559266	0.124997382619118	0.900525622456102	0.937492117495571
AT4G36760	701.234995353477	0.97739827118978	4.62556665155371	3.73575645304563e-06	2.70688534412755e-05
AT4G36750	790.17766770999	1.15589046270842	5.13318821381709	2.84874769794789e-07	2.68537407560918e-06
AT4G36740	54.4303499972589	-0.258727541169088	-0.450174967726477	0.652584284377122	0.773186502763701
AT4G36730	532.134433885163	1.92647184987794	5.25083477528587	1.51411449480721e-07	1.51804621766071e-06
AT4G36720	178.754834921723	-0.192398048653345	-1.09468962172687	0.273652636885984	0.402203015512432
AT4G36690	636.787159647724	-0.0999168767467019	-0.729576542212083	0.465649065219084	0.603274304244322
AT4G36670	270.26353522152	0.530851297973401	1.83037392984226	0.0671940432937567	0.132327147962783
AT4G36660	102.084877439134	-0.769673814193746	-2.73958294054292	0.00615171910114902	0.0180409698798323
AT4G36640	119.391366342875	1.4576113594475	4.15735534995922	3.21952999189299e-05	0.000184800630814998
AT4G36520	1046.09083320678	-1.49356413029711	-5.28116568400535	1.28364540508567e-07	1.30566061391482e-06
AT4G36500	242.256713574878	2.28496165564393	4.7692851078734	1.84880844536968e-06	1.4394076945658e-05
AT4G36470	132.562030311121	-0.934445044497167	-3.07821948732839	0.00208241477544215	0.00708200703515911
AT4G36480	456.354987328851	-0.516917366072397	-4.26376469690357	2.01011123466696e-05	0.00012126688280824
AT4G36430	1386.85916252522	2.21416079313792	4.48227839752284	7.38503140962199e-06	4.96155572580392e-05
AT4G36440	193.478825795418	-0.430383692554408	-2.03356339762353	0.0419956354192724	0.0898976495244643
AT4G36410	87.6275896234118	3.44469684650294	8.94867005499219	3.59790836195956e-19	2.76702554064687e-17
AT4G36390	616.885907675228	-0.619734987056657	-3.70902376765004	0.000208059898908309	0.000963123373488205
AT4G36380	63.6390813210024	-1.36138474683858	-4.35068692258011	1.3571170767414e-05	8.54988277551466e-05
AT4G36360	749.173010362709	-1.38431222549291	-3.82856491698135	0.000128892635085933	0.000629782996691833
AT4G36280	192.204610740763	-0.134278756599726	-0.515833176442416	0.605970928923442	0.734189177348869
AT4G36260	14.1957370005323	-1.97658630618738	-2.81628726396947	0.00485822057286984	0.0147485036935373
AT4G36250	375.454569124349	-0.0655085227602964	-0.184413091524932	0.85368940039565	0.916990277981338
AT4G36220	1261.61098929853	0.67172081675691	1.5451725623157	0.122304529153457	0.213812547316046
AT4G36210	254.955091593769	0.156420376897745	0.855836207396398	0.392088384659487	0.531445776570629
AT4G36195	606.626247585073	-0.272744087849619	-2.26205890675912	0.0236937640535648	0.0558643370227162
AT4G36180	315.348949491105	-1.13054309072391	-2.70466250369432	0.0068373817603243	0.0197330553385426
AT4G36160	18.2203008433567	-0.774629336844378	-1.29322716281535	0.195932503685588	0.310378216296378
AT4G36150	173.8319501046	-0.229603422064237	-0.849130719904674	0.395808558234986	0.535031588542991
AT4G36140	408.759488462057	0.688439749968018	2.07067108328208	0.0383895443135023	0.083433864315583
AT4G36130	2755.72162135373	-1.34425227064203	-11.0064015244826	3.55937824645328e-28	1.68349692611624e-25
AT4G36120	38.9434900345275	-0.161949835771214	-0.278311786085948	0.780773029405982	0.866207995269558
AT4G36110	18.0100372312557	-1.12415445749589	-1.57713218869357	0.114765112071778	0.203318770979115
AT4G36105	66.1980606778137	0.102056601494814	0.263574414910282	0.792107875487679	0.873978422487396
AT4G36090	2.83139834709639	0.651324816424803	0.513423158878362	0.607655349156789	0.735484418566456
AT4G36080	305.916356763336	0.954074444608778	3.88730778561272	0.000101362195512409	0.000509623278682577
AT4G36050	69.7737873307707	-0.421195974388178	-0.989272790808854	0.322529692789157	0.456663617563094
AT4G36040	2801.15096422129	2.41128675118886	6.18794291993802	6.09543903977004e-10	9.77284840622114e-09
AT4G36010	175.618454573879	2.12717088324187	3.98340167162045	6.79357875059533e-05	0.000357681122101725
AT4G35987	53.8579677743108	-0.00864900043623118	-0.0256151227131157	0.9795643238473	0.987180681781751
AT4G35970	53.9614436872831	-0.40017366928153	-0.736535443990319	0.461404905556674	0.599129677983989
AT4G35950	2.44086467949259	1.64979045854983	1.39897120830464	0.161821617128878	0.267590523071518
AT4G35940	198.119303771646	-1.93119207925907	-7.26925971693604	3.61462856350038e-13	9.95417144000927e-12
AT4G35920	225.472857725721	-1.77048008789189	-6.30003957263365	2.97569663023187e-10	5.02205214517009e-09
AT4G35900	8.99811039167809	-0.376710375079346	-0.588859285686587	0.555955671739753	0.689894093771769
AT4G35890	1170.06582729942	0.0156610788150137	0.0734831832177884	0.941421625741168	0.964725150980238
AT4G35880	94.4657725869905	-1.00335446526651	-3.04585606251837	0.00232018878333775	0.00779120546538283
AT4G35860	705.724351030117	2.50946495701111	8.11117980169417	5.01306109608903e-16	2.19541904807658e-14
AT4G35850	273.021214622224	-0.805305166303717	-4.68016041311365	2.86650543577236e-06	2.13761987936056e-05
AT4G35840	249.334444637542	1.04546877330942	4.13554606369052	3.54111571056482e-05	0.000201123891108303
AT4G35830	3031.55467837229	0.498897735887704	2.46323720255258	0.0137688790915405	0.0355428330649277
AT4G35810	2.72070348615535	-2.55268971135534	-1.80721145181431	0.0707293160517965	0.137795070578101
AT4G35800	1063.24165432331	0.230560405592562	1.54887534842387	0.121411687985583	0.212644669968455
AT4G35785	309.182189133543	-0.864927736945045	-5.24027596131393	1.60336640899529e-07	1.60056788545223e-06
AT4G35770	571.865147197211	5.73070518981921	6.98596034636229	2.82913981161354e-12	6.73264101835428e-11
AT4G35760	347.645384023203	2.49676635238929	6.6259017553218	3.45134670688344e-11	6.83012848823513e-10
AT4G35750	893.26790904425	1.21170509060561	4.55709232905661	5.18666284014329e-06	3.62625551635887e-05
AT4G35730	170.159662301646	-1.02641020516503	-2.7458682481029	0.00603509947311637	0.017759845533036
AT4G35690	11.9252497449083	-1.5347856366679	-1.73029357979272	0.0835778360396471	0.158023422804566
AT4G35600	656.250710529209	1.31708182880137	4.9867725893678	6.13962605733569e-07	5.32579483625556e-06
AT4G35590	12.0546778727556	-1.63404818250757	-2.65664706447454	0.00789220193945624	0.0222688394470653
AT4G35550	83.4531619546421	0.442255842373609	1.61040973893725	0.107308435880852	0.192633864544058
AT4G35540	60.7892671617456	1.04139187609665	2.37873983574817	0.0173719319076809	0.0432085054060995
AT4G35530	24.0955487278917	-0.364551193531989	-0.806500040738237	0.419954584540695	0.559673202657467
AT4G35500	235.866490631489	0.584636287219036	3.20312485554632	0.00135945028560091	0.0049129780235499
AT4G35470	508.056664918642	2.43973728504379	7.19940192217269	6.04772390415774e-13	1.59800123663073e-11
AT4G35450	2075.01688818211	0.308546814787664	1.69726165139206	0.0896472039482662	0.16714649172142
AT4G35440	225.191320894352	-0.204801663369593	-0.580638748303577	0.561483951372469	0.694522057928457
AT4G35420	2.67678278295981	-1.41979856648178	-1.17821710808265	0.238710063863681	0.362452303229292
AT4G35410	57.5968251466175	-1.35395265820193	-4.42493834510751	9.64698310913751e-06	6.2893456711254e-05
AT4G35390	41.6534811361695	-0.109346558877268	-0.202749582901137	0.839330766384629	0.907492214494845
AT4G35380	237.568773995923	2.63498389790155	5.48839371351666	4.05605209699522e-08	4.58950057554143e-07
AT4G35360	351.598265713928	-0.495888504470633	-3.33928861151228	0.000839932496809131	0.00324630907193707
AT4G35350	261.688671438849	0.587320067773735	1.55791139938482	0.119254252576013	0.209583948396247
AT4G35320	7.31360029878226	0.737268572367638	0.65977839626479	0.509396048976486	0.645929212505774
AT4G35310	1531.60327782731	-0.154565056502775	-0.962043264772422	0.336027871528189	0.471679066737598
AT4G35300	355.659827348089	-0.55007359441946	-1.99619011290911	0.0459132332403497	0.0967943458518137
AT4G35290	610.991738663549	-1.10787205793763	-5.07073261392155	3.96287218674975e-07	3.5769837261984e-06
AT2G17200	583.567470303332	0.401383844161259	2.14424422644045	0.0320133231071118	0.0718233849273043
AT4G35280	13.8183733731258	0.695045268778112	1.06830790525371	0.28538164372775	0.415030772364156
AT4G35270	118.120210333762	-0.521579099549505	-1.47745672555659	0.139553250110377	0.237621090706348
AT4G35260	1076.25100307335	0.848831134382502	3.86987161082178	0.000108892683521141	0.000543429353610252
AT5G60620	323.624702315379	-0.474116805820707	-3.36259531717108	0.000772134644763424	0.00302130617254999
AT4G35230	670.714706595388	1.36284796056096	6.17427339173285	6.64684392154547e-10	1.06209155533546e-08
AT4G35030	67.7172613122377	0.141718323092804	0.361870310494814	0.717448947281077	0.822454762983923
AT4G35020	428.390416351545	-0.71519133483229	-4.43487329456789	9.2126456444417e-06	6.04348276515924e-05
AT4G35010	1.22841148160136	0.423945284215246	0.317070685034651	0.751189968059484	0.846708416024668
AT4G34990	52.9366940250875	-0.5386159861369	-1.62049426331014	0.105126145644068	0.189363186655253
AT4G34970	68.752873597777	-0.601429336119806	-1.37132498359056	0.170273670861435	0.278499833926471
AT4G34960	273.036847381973	-1.00795794515264	-5.85026510334159	4.90790128961368e-09	6.57596207494343e-08
AT4G34950	400.094969031942	0.474951017983796	1.26376978922248	0.206312667581588	0.323329138334664
AT4G34940	0.430377033334884	0.63085297030002	0.57273943789471	0.566821130300038	0.699386378949559
AT4G34910	159.415864484026	-1.42882316293651	-6.35246188247456	2.11895943551792e-10	3.67448153625697e-09
AT4G34890	944.742621865235	2.04634861521621	6.38048589806172	1.76526982210023e-10	3.10094148229473e-09
AT4G34880	42.4184783034566	1.08494129489972	2.76926624730925	0.00561827028469291	0.0166994588399223
AT4G34860	175.054298692477	-0.757916387869575	-2.94375509745749	0.00324256474690438	0.0103888369935112
AT4G34850	5.70990818709136	-1.03954867203927	-1.20533527268678	0.22807389802162	0.350010551319844
AT4G34830	475.553551230454	-0.663457425983523	-2.24037447238315	0.025066622119775	0.0586634616383008
AT4G34810	7.28369580907293	-0.59383629652817	-0.667704242341344	0.504322401470827	0.640913247358539
AT4G34790	3.41418331220794	0.565088800239227	0.401661824031596	0.687932923728408	0.800037065651448
AT4G34770	6.67745943720109	0.529706348065736	0.402481742151938	0.68732952257	0.799508549074405
AT4G34760	74.9575410603852	-0.752666845683885	-1.60488951076308	0.10851812233405	0.194248510709017
AT4G34750	18.4393557355071	-1.37125083203287	-1.76813042930603	0.0770391014196253	0.147804762169951
AT4G34740	212.231798440171	-1.28755096339749	-5.48082068285376	4.23357402907239e-08	4.76755875333456e-07
AT4G34710	1442.71688670874	0.439146256161573	1.57181657638865	0.11599309607909	0.205090970534608
AT4G34700	1251.43671910126	0.104622008577946	0.814154877220334	0.415556231413547	0.555510755350223
AT4G34680	295.177632335758	0.352042331470743	1.38014732025537	0.167541290038869	0.275148755750466
AT4G34670	2455.60060375878	-1.29952570537658	-7.58599361650696	3.29948669354695e-14	1.07255994424768e-12
AT4G34660	346.661410620773	0.23933056406495	1.55384203585778	0.12022210084888	0.21099090222263
AT4G34650	310.564868812456	0.865614159472956	1.96361914232377	0.0495742758060876	0.103178847522043
AT4G34640	415.757587396847	-0.455759285007261	-3.27351010636268	0.00106220592066624	0.0039849045832014
AT4G34630	195.880707083905	1.38060379401029	5.62091034642781	1.89953835288917e-08	2.28799529952171e-07
AT4G34620	548.388790831077	-0.80649859158164	-3.11008407929423	0.0018703409599978	0.00645005115242407
AT4G34590	364.332248157081	0.0433459422182252	0.204380243478032	0.838056367761976	0.906383857890698
AT4G34580	145.376215113678	2.00230395220405	7.15384489244183	8.43804069600043e-13	2.19586371289728e-11
AT2G16370	466.683610694115	-0.855381332199656	-6.69900135347929	2.09848650435332e-11	4.32005072642661e-10
AT4G34560	218.161377006113	0.370332536335155	1.50511543186793	0.132294402188356	0.227658522375979
AT4G34540	109.279166772099	-0.451249648925544	-1.14203601442642	0.253439050019142	0.379532753094611
AT4G34530	530.366382906111	-0.609483180932224	-1.90790935833139	0.056402932531365	0.114777571319877
AT4G34500	106.716095287599	-0.0257844077150973	-0.0546414478193514	0.956424117480154	0.972722711461511
AT4G34490	850.504749198225	-0.546536998983435	-3.28778446821215	0.00100979114412819	0.00381322128857508
AT4G34480	895.334412385783	1.1016410231933	2.30124333216253	0.0213778808484655	0.0513454523006371
AT4G34460	919.211589540402	0.731695557216577	3.67114777454992	0.000241463673379816	0.00109708242955637
AT4G34450	1854.33948063666	-0.7175044289248	-4.40351205713727	1.06512361346201e-05	6.87749953689005e-05
AT4G34440	0.553471544909749	0.459665419829924	0.416755970550061	0.676856910451392	0.791337546966573
AT4G34430	451.236684385047	-0.1268415788288	-0.956862418423849	0.338636702223669	0.474497686962643
AT4G34420	1.50967848582669	0.480159113455632	0.35635599364872	0.721573980978522	0.825859536971123
AT4G34412	146.085138272837	-0.433658121592541	-1.57865282801917	0.114415710274607	0.20277572109464
AT4G34410	252.898484330186	1.08340110133293	0.85517431385641	0.392454653918856	0.531827920456332
AT4G34390	372.128208012263	0.809151178930589	3.52653865947349	0.000421029692905389	0.00178637828214332
AT4G34380	16.4396421040771	5.34928473374501	4.24937837262333	2.14364564045246e-05	0.000128218880403794
AT4G34370	193.901106235201	0.492400148225167	2.15903817369296	0.0308472055004368	0.0696667399860049
AT4G34350	1386.42383313545	0.254704245690009	1.00263473425025	0.316037130468395	0.449590681354355
AT4G34310	147.070289762531	1.19104097209602	4.59081327965287	4.41522198078024e-06	3.13805448551564e-05
AT4G34290	455.683706657481	-0.987633367396805	-4.32033056999881	1.55795637378871e-05	9.66709630557843e-05
AT4G34280	154.962625142898	1.6305148706944	6.43359971766665	1.2461677373865e-10	2.24108815813832e-09
AT2G18990	224.98291911485	-0.793762196482878	-4.47634037634244	7.59333922450899e-06	5.08525255888444e-05
AT4G34270	258.082190652473	-0.0180417518086674	-0.111878753370372	0.910919543178249	0.94451862530907
AT4G34265	24.2377924703854	-0.92069221798448	-1.94544767479978	0.0517211215535457	0.106917821096103
AT4G34260	648.526606554153	-1.44128017293233	-5.71247049952588	1.11347723470395e-08	1.39601562646547e-07
AT4G34250	129.326187913638	-0.555722991395236	-1.10251387981357	0.270238327679199	0.398549076154951
AT4G34240	154.577398880382	-0.198198214757706	-0.469955906840836	0.638386520277773	0.761371403715261
AT4G34230	915.460305698499	1.580560841265	4.52838689709831	5.94356806629113e-06	4.08747234627996e-05
AT3G57230	168.731965095274	-0.00846996842829476	-0.0296247793880124	0.976366302890298	0.985061544602258
AT4G34220	313.841274449391	-1.40568446750265	-4.2337127829243	2.29864484199476e-05	0.000136326212431658
AT4G34200	2624.09814462528	-0.032434355863232	-0.0861834725156103	0.931320568841279	0.958110594992287
AT3G42050	1604.54020218574	0.157117147651221	1.31763310401148	0.187626498245519	0.300161146652036
AT4G34160	557.039149579077	1.4474822610212	3.61524290141662	0.00030006613979839	0.00132980822179568
AT4G34150	1432.50305189528	2.19677918352581	4.55284127967991	5.29262040103471e-06	3.69078825533268e-05
AT4G34140	35.040263754875	0.507773649416548	1.06672058560607	0.286098028523217	0.415912755619391
AT4G34138	1066.35254956575	3.16012395433075	7.36031796693922	1.83472671673683e-13	5.29941904640368e-12
AT4G34131	1325.64658303141	2.15476651507834	4.59415294282394	4.3451061967335e-06	3.09274131437175e-05
AT4G34135	612.165961793777	2.86158926036754	6.26621821683954	3.69921851533705e-10	6.14447015730128e-09
AT4G34120	488.214157582653	1.89195082539252	4.86103917275006	1.16771141585303e-06	9.55946874795481e-06
AT4G34110	15316.4490994376	-0.488324078153515	-2.42370375654004	0.0153631321734297	0.0389931711281347
AT4G34100	1122.50528292342	0.879750160613039	4.12470558763532	3.7120928708391e-05	0.000209139621868389
AT4G34060	150.385171655605	-0.877234701195278	-4.1616906312283	3.15900129296254e-05	0.000181656977086803
AT4G33970	13.2315220093839	-0.31689735853701	-0.437376848322711	0.661838071412907	0.780533254772521
AT4G33950	107.479270449718	0.15075905245642	0.450531081071784	0.652327548257444	0.773027553115101
AT4G33945	82.5928855928432	-0.493060177793367	-1.87820261996721	0.0603534518955271	0.121419285028868
AT4G33940	105.977348207915	0.893269209264319	2.4843600171586	0.0129784523046925	0.033886190884968
AT4G33925	16.0560671057076	-1.59904888096893	-2.50169944011201	0.0123598804657547	0.0325451048756594
AT4G33865	490.76540944074	-1.4562323032615	-9.08943540985299	9.95546704773151e-20	8.60034160164532e-18
AT4G33880	5.22385721036996	3.1729908977256	2.41422123209973	0.0157688844835597	0.0398146971232438
AT4G33870	15.608318483106	0.55545189313023	0.743381715427564	0.45725061112417	0.595574823535847
AT4G33800	16.3511717202442	-0.307078411808194	-0.494786584498279	0.62075077512991	0.74707276810959
AT4G33790	503.514965413194	-0.444511990354332	-0.677745493095255	0.49793307629033	0.634996348522198
AT4G33770	718.40249698364	3.37087024066931	5.85107816022892	4.88396628708837e-09	6.55317433939183e-08
AT4G33760	346.195737492066	0.418175561594679	2.44072324187416	0.0146578832071266	0.0374645163030709
AT4G33740	505.948294252009	-1.28760877535759	-6.86078115122623	6.84850135817545e-12	1.53697268321852e-10
AT4G33730	4.51193653893259	2.55582268802716	1.80694610134595	0.0707706834577922	0.137861466262147
AT4G33720	1125.71841276357	2.959132210995	3.46462703113895	0.000530967304537272	0.00218520131271278
AT4G33700	220.811561014481	-0.0832243612725122	-0.422749329066712	0.672478160812231	0.787777976743443
AT4G33690	179.819021517132	-0.243826762720964	-1.05295141094506	0.292363261801422	0.422854005321656
AT4G33680	890.293668174231	-0.827061443461089	-5.77538814646135	7.67758895383255e-09	9.90806994662742e-08
AT2G14120	466.064775116688	-0.560780452793618	-1.83848495397426	0.0659909769521908	0.130430766084256
AT4G33640	157.26159278525	-0.720897371813478	-2.37230843917224	0.0176773269551793	0.0438606358904966
AT4G33625	176.39430915813	-0.676397697603816	-2.51913409619651	0.0117643843550568	0.0312248018537204
AT4G33620	49.0098131914612	-0.356079119539543	-1.09229353248816	0.274704102174274	0.403315761992479
AT4G33580	424.102013130613	0.421597915676348	2.28427695494915	0.0223552593778064	0.0531998933545558
AT4G33540	367.671152872809	0.786923189350007	2.92558184756025	0.00343812721945737	0.0109265796850183
AT4G33530	325.317103074181	0.0878216220452254	0.481060965215915	0.63047316994759	0.755355496044452
AT4G33520	390.161079786407	0.317004147946519	1.26047683384971	0.207497399760461	0.324856845030902
AT4G33510	447.627718045464	0.379191674366188	1.74181210622626	0.0815413276315293	0.154763280242867
AT4G33500	113.650890040093	-1.1669728882414	-3.06695883515928	0.00216248635549377	0.00731618014298759
AT4G33495	43.734130096652	-0.0458150454851182	-0.148508816917679	0.881941228218627	0.936069907246463
AT4G33490	159.3922862168	-0.504013964086946	-1.74118936487705	0.0816503908322151	0.15489258439333
AT4G33480	175.659755178272	-0.611457122195544	-2.57239596329874	0.0100997305835828	0.027481202777334
AT4G33470	60.2714061698102	-0.547385088101152	-1.08114473531243	0.279632736624946	0.408965038977068
AT4G33460	57.4945188072075	0.562493654789243	1.45564541106467	0.14549066768978	0.24549928130779
AT4G33450	6.98395354780753	1.00830061352738	1.3288761054124	0.183888848268	0.295455891327583
AT4G33440	40.3264169395992	-0.775256798594074	-2.10968794013066	0.0348852439516828	0.0770930884618488
AT4G33430	900.216632891621	0.83997187301112	4.81794801417666	1.45042146663638e-06	1.16125788096884e-05
AT4G33420	658.953394120324	0.243600950348777	0.552571400531843	0.58055693007675	0.711483489000326
AT4G33410	352.1965735688	0.847304743223426	5.0142924442562	5.32289759593453e-07	4.69920203534696e-06
AT4G33400	317.528852573316	-1.00769121256976	-4.48313444089765	7.35545558963043e-06	4.94344100533635e-05
AT4G33380	317.218228870885	-1.26924344101243	-6.07706455838339	1.22402493629237e-09	1.84938881492526e-08
