	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT4G37580	164.173753382616	1.26061956238607	0.800735097752205	1.5631433392214	0.118018883757322	0.249249944438421
AT4G37560	132.848050183155	-1.09228106351746	0.382284999310102	-2.87628604865835	0.00402384878208298	0.0188000159768
AT4G37550	379.679923799779	0.613598063860084	0.320745395482505	1.91348040959807	0.055686579104671	0.143561617739275
AT4G37540	405.299615617513	-0.734760375035602	0.337953369531846	-2.1742491285537	0.0296864306119125	0.0894418738941943
AT4G37520	1007.02921126592	0.455979844052566	0.541458296334024	0.842016289274765	0.399778835669036	0.581929012923347
AT4G37510	321.758105474123	-0.437448593042343	0.264352686577264	-1.66040279479822	0.0968334482880197	0.215705820339095
AT4G37490	77.3818999221938	-1.18085834900204	0.376575167896137	-3.13318465978469	0.00172920615090569	0.00949367074942843
AT4G37460	402.725713954997	0.00833712423088703	0.163023146088143	0.0509977852312618	0.959327285382962	0.98487024089705
AT4G37450	427.78481826738	-1.50881920445956	0.428307321824554	-3.5233049799861	0.000426200623315709	0.00299770732200897
AT4G37445	89.8735327685072	-0.403948888710319	0.241591252194454	-1.6716922928802	0.0945850147051178	0.21196810730947
AT4G37440	223.225016739721	0.198160420629991	0.201522904457918	0.983423837497061	0.325398883002875	0.508959347068097
AT4G37430	976.874380500894	0.613507499647113	0.60678123285496	1.0119795654667	0.311547823979502	0.493547357211998
AT4G37420	0.413064527483863	-0.607834740785954	1.0271873645458	-0.500782698572414	0.616524063277464	NA
AT4G37400	27.5812961334653	-2.52419311451932	0.459029562366149	-5.45892875729349	4.7901590580353e-08	1.39321964791896e-06
AT4G37390	810.242439153626	5.30539761245705	0.550633797248516	9.60898550738262	7.32672830399081e-22	4.51057816821354e-19
AT4G37360	144.511216948816	1.09578122693145	0.57544830207297	1.9423207075374	0.0520982876984968	0.136540836597636
AT4G37310	325.189743753807	3.36003924399056	0.437829071757004	7.66683947893268	1.76286171520091e-14	2.37651773854348e-12
AT4G37300	638.670217652795	-0.597181455424736	0.265851154516474	-2.24969648312263	0.024468218930175	0.0771693195733269
AT4G37330	234.339465421072	-0.655394467425527	0.318540681842628	-2.05631183985792	0.0397524677887011	0.111833713265731
AT4G37295	20.4411148168883	4.00140790125981	0.834484780524136	4.5797509961294	4.6552982370066e-06	6.91267594956992e-05
AT4G37280	190.857303672476	-0.459682102467472	0.220249522117856	-2.08692217778555	0.0368951697898613	0.105678798208584
AT4G37270	602.176512380904	-0.372506793403763	0.158904842853532	-2.34527570177539	0.0190130145539816	0.0631908162313272
AT4G37260	468.197984749414	0.373098427186393	0.284827735543398	1.30992167241457	0.19022233466468	0.352202135230273
AT4G37250	61.8798242348288	-0.0573934143130458	0.619268424121285	-0.0928787527705355	0.925999885604465	0.969627615785739
AT4G36880	79.8614709216051	2.45344206328017	0.71347044750529	3.42695631572449	0.000610387255862425	0.00402328416435515
AT4G36900	185.893884377416	-0.294596960048994	0.307776635262857	-0.956850185380221	0.338642877554399	0.522811611264081
AT4G36930	16.1407307127822	1.38322000414275	0.538227132822693	2.56273375805695	0.0103851651836498	0.0396955995391808
AT4G36960	362.0433449759	-0.0495887266287801	0.17093957594237	-0.290222966768055	0.771645667043186	0.872453249135023
AT4G36970	197.128597948235	-0.91488303562896	0.27639635465686	-3.31050415361784	0.000931280700482797	0.00571802634880877
AT4G36980	676.256238811491	0.298787681857389	0.159874948586485	1.86886791464857	0.0616411932181447	0.155038975561203
AT4G37000	81.3278095407588	0.682670395541722	0.434191900660097	1.58513355299047	0.112935993611178	0.241098942549798
AT4G37010	458.744385636617	1.13403615966723	0.37239751315156	3.04538781136384	0.00232380456130771	0.0119950660823902
AT4G37040	128.39294847383	-0.120185339713323	0.275301575907881	-0.437826023513867	0.661512404824004	0.79727128435722
AT4G37050	17.4564072531544	-3.29956922639961	0.782558821665829	-4.09656977242673	4.19317146700689e-05	0.000431681626667504
AT4G37070	265.464069363112	0.104909638686482	0.677920004808764	0.153231994567829	0.878215327585267	0.94131268557671
AT4G37080	332.5857646735	-1.20371341111728	0.414822901064254	-2.90661501620633	0.00365362553612398	0.0173959293701144
AT4G37090	174.921409849553	0.0353993099935104	0.222394197132804	0.1594461323644	0.873317395403995	0.938404641361204
AT4G37100	33.2882521602682	-0.0395127824370241	0.41081981511448	-0.0964970505005476	0.923125816355636	0.967550689647139
AT4G37110	78.4606906002236	-0.14294272944459	0.245301473075088	-0.582443760885249	0.56026781247206	0.721287203997384
AT4G37130	102.226058568218	0.300317897514069	0.31952750032794	0.940185891663248	0.347122217257116	0.531019649674619
AT4G37150	345.213636786921	2.62980621422606	0.558510105220867	4.6894816820503	2.73897950956403e-06	4.44033854751777e-05
AT4G37160	152.112304786153	-3.67668518057511	0.496600222969625	-7.36615276099679	1.75622568218815e-13	1.88579837932168e-11
AT4G37180	466.89046857201	-0.314557042601473	0.32601832608682	-0.965416373556491	0.334336303648344	0.518068394335201
AT4G37200	318.333791645127	-0.138576497333897	0.285383980620479	-0.487546883513986	0.625870826719316	0.771230871275624
AT4G37210	422.871493294723	0.113411591679028	0.158350200461315	0.716215404524833	0.473858352615651	0.648946308353734
AT4G37240	28.3363647216823	0.640059364875573	0.501454897073277	1.27778146649364	0.201326490991512	0.36611844841692
AT4G35910	160.538871442172	0.229517859978153	0.242202281617933	0.947587550717807	0.343339466347605	0.527329447315918
AT4G36870	363.810658682911	0.799957723054296	0.43452636888785	1.8424247977828	0.0654130372884168	0.16203237468881
AT4G36860	456.531106142193	-0.396066169642341	0.266532429286623	-1.48582390532904	0.137325705282769	0.278252161367795
AT4G36850	629.248038728135	0.246503711623905	0.753659934479369	0.334545529406337	0.737967940474115	0.849174711893173
AT2G23790	736.496673618428	1.06297475667953	0.239758064133298	4.43361829542586	9.26646253849761e-06	0.000124106088922054
AT4G36810	466.404542690081	0.330146204181647	0.224421408220404	1.4705640419834	0.141409054360954	0.284280377162561
AT4G36790	62.109533242807	-0.711358804906051	0.314416976593149	-2.26116837604104	0.023748832574736	0.0752861635466528
AT4G36780	846.907627052249	1.7579712772179	0.387221138413157	4.53852570848011	5.66488903490883e-06	8.20438363695979e-05
AT4G36770	0.332099226833186	0.334287752538075	1.15358856670761	0.287622674338933	0.773635586377644	NA
AT4G36760	771.946944018266	1.0527301547264	0.2168979151492	4.85367438953885	1.21194668572328e-06	2.20092854853719e-05
AT4G36750	739.521253348891	0.662238451462281	0.265874967765834	2.49079560808592	0.0127457418820332	0.0467228119774534
AT4G36740	46.9842169696049	0.220866543333406	0.635995615633926	0.349149149003685	0.7269773399062	0.841736849772905
AT4G36730	470.9349413709	1.319258444643	0.427587739651965	3.08496921386192	0.00203573223753217	0.0108071108637487
AT4G36720	168.652203959456	0.170601205651946	0.205812875544987	0.828838998068293	0.407195517562085	0.589311034254008
AT4G36690	569.352091797443	0.181127368924849	0.163819597492894	1.10566191999242	0.268872878032078	0.446264755166731
AT4G36670	256.913279914084	0.17317814831073	0.288813795530205	0.600018941489556	0.548493612031209	0.711585313332706
AT4G36660	94.701032554198	-0.706656713015	0.286439920215284	-2.46817353943194	0.0135804463509703	0.0490068901242809
AT4G36640	127.12202419384	-1.05660779153625	0.338208590255993	-3.12236203799156	0.00179406168752414	0.00977708035021637
AT4G36520	706.014504715363	-0.144323642734741	0.31348441515162	-0.460333858650204	0.645276601649076	0.784776343728223
AT4G36500	215.704616644144	2.90303123232416	0.499066329764212	5.8099991860546	6.24731462118809e-09	2.33094249977218e-07
AT4G36470	118.179824875674	-0.742330297489168	0.360970513493057	-2.05739996949428	0.0396477680866832	0.111590159828246
AT4G36480	409.457392353115	-0.0894236370298173	0.149155628095533	-0.599492408829559	0.548844570736202	0.711742534326934
AT4G36430	1574.37790148014	3.12841953908531	0.537510671730389	5.81144481893455	6.19359493945484e-09	2.32498993773966e-07
AT4G36440	184.533507697686	-0.275928300275179	0.230400631209235	-1.19739057924978	0.231154353863882	0.402897043862527
AT4G36410	71.702329466872	2.45982761346363	0.419890517326603	5.84502480573493	5.06492785545717e-09	1.94478487655797e-07
AT4G36390	542.09992336927	-0.00884635958735273	0.184284824352156	-0.0485628019404538	0.961267714720355	0.985766431047765
AT4G36380	54.4428399706094	-0.26908527658632	0.360001949873356	-0.746363953441035	0.455447588048669	0.632904769229399
AT4G36360	659.965798456914	-1.97457614544852	0.425749389948294	-4.63753656780704	3.52586244888852e-06	5.49528722097232e-05
AT4G36280	184.471999506199	-0.0348642914368977	0.300792454952333	-0.11616527092594	0.90752156015626	0.958508511905581
AT4G36260	8.97093347132918	0.216808514533023	0.858356179495079	0.250409712936218	0.802270519010489	0.892758809536848
AT4G36250	371.12536729226	0.187530418702035	0.336253734041645	0.557975953054926	0.576860804847003	0.73395165367314
AT4G36220	1266.38711913386	-1.35549045466695	0.467035427318811	-2.90161523716031	0.00371244207303841	0.0176078820356822
AT4G36210	258.324683753954	0.108759848758087	0.167933384728181	0.647685462888169	0.517188408487774	0.686894341748936
AT4G36195	571.560546847864	-0.214090210525387	0.124140171683214	-1.7247758836935	0.084567869478065	0.19562675117615
AT4G36180	262.579872732409	-1.2186688869546	0.484475114626751	-2.51360496811269	0.0119504208827928	0.0444267961522342
AT4G36160	18.0748903075357	0.745447054230424	0.564436893874903	1.31996967547731	0.1868451427618	0.347937380688413
AT4G36150	172.983490157185	-0.262500097516256	0.246263494568438	-1.06586712664651	0.286483711147322	0.465427323892999
AT4G36140	416.41320390068	-0.104260302260054	0.341439854711709	-0.305442898588262	0.760028853448018	0.864984772882145
AT4G36130	2213.41257689701	-0.590545699509613	0.158942348968863	-3.71537548273629	0.000202902165348725	0.00162436068132883
AT4G36120	37.4408143960193	0.360637453947959	0.636325505540543	0.565901387804207	0.571460818106197	0.73030098599525
AT4G36110	17.4767826692648	-0.223025558399893	0.84395347423392	-0.281839528296648	0.778066559823337	0.877081988121168
AT4G36105	63.4582287892287	-0.272277765676002	0.308667472676349	-0.881128023770423	0.378248530883718	0.562017064914834
AT4G36090	2.58848718115752	-0.319317895759241	1.1822506870256	-0.264105734574411	0.791698445184905	0.886658091329817
AT4G36080	318.739888062866	0.4058131253421	0.279219594026835	1.45333637311131	0.146130383009177	0.291095896944576
AT4G36050	60.5670109026018	0.366329304426749	0.480479624816904	0.762724502570486	0.445627714511369	0.624541570757417
AT4G36040	2353.65914137539	1.80389476992549	0.391533854052706	4.60763782428867	4.07269245766021e-06	6.18573659543803e-05
AT4G36010	147.575198436252	2.14086350394386	0.59769058673388	3.57498185295393	0.000350252189204198	0.00255133742346037
AT4G35987	45.1069198448575	0.144203826146372	0.338219051340473	0.426348562499587	0.669853876571493	0.802769851227618
AT4G35970	49.9515232294062	-0.450727551859615	0.485265394928815	-0.928770803143017	0.353007878546151	0.537012977514345
AT4G35950	2.00491635754928	-1.23358137191528	1.16140679561801	-0.994809713556956	0.319828821042887	0.502502636821869
AT4G35940	130.155448983931	0.354249979476073	0.233727912953926	1.51562463536722	0.129614294111282	0.267170356913088
AT4G35920	184.657673540158	-1.77153068485221	0.327475062842884	-5.4060733685639	6.44214163081774e-08	1.78113643382594e-06
AT4G35900	7.66996205051472	-0.275983142789736	0.666249919724455	-0.412537128761454	0.679945772596866	0.809987725980477
AT4G35890	1169.92712719966	-0.00744615693276828	0.24597416117423	-0.0302594762552093	0.97586011502509	0.99001843518679
AT4G35880	88.6396495393334	-0.323188631572997	0.350092244209249	-0.923067975518147	0.35597178226274	0.540268532847441
AT4G35860	617.519940225411	1.2647542251188	0.351103708881944	3.60214311335132	0.000315604523481892	0.0023436899739728
AT4G35850	255.093755545368	-0.278026542226783	0.172273972332521	-1.61344840367143	0.106647124329251	0.231398700568249
AT4G35840	225.675650461487	1.25364753618854	0.278726650277981	4.49732398078369	6.88140889063172e-06	9.70914750199215e-05
AT4G35830	3159.36127896074	0.184847159139454	0.228619045844974	0.808543555085275	0.418777743335172	0.599473425953906
AT4G35810	1.87652971080794	-0.565549276633699	1.3483073064564	-0.491933633643039	0.62276626068894	0.76905381732778
AT4G35800	1082.2752820282	0.0801063044767764	0.170953685829984	0.468623823173142	0.639338545724049	0.780645186085305
AT4G35785	269.309260755632	-0.261695740683666	0.192196314489295	-1.36152389513005	0.173348187476885	0.330024500001091
AT4G35770	469.882055065609	5.95413227844434	0.757720600172701	7.82423953837826	5.10734774839902e-15	7.99386487840522e-13
AT4G35760	310.267452534594	1.9086683045659	0.439622482114767	4.34164552534382	1.41419562419822e-05	0.000174786781909727
AT4G35750	761.686208261585	0.804689778592365	0.303153899968801	2.6544025842071	0.00794489760149872	0.0320941193792826
AT4G35730	149.474391171325	-0.39310061391391	0.432971904396656	-0.907664325389468	0.364055597570733	0.548518749513286
AT4G35690	10.1636470717003	-1.33399862792243	0.929323136176297	-1.44574060555842	0.148249970669078	0.293842960752008
AT4G35600	668.589862215871	0.770284013423225	0.300889258341475	2.56035733011226	0.0104564587396379	0.0398844148001594
AT4G35590	10.6358619890619	-0.884796559187179	0.701010167629358	-1.27043562550712	0.203929499920535	0.369029528931005
AT4G35550	80.0849242224246	0.757862270526114	0.298560479632688	2.53816438729675	0.0111435627300984	0.0418654312575646
AT4G35540	57.7398918292456	1.54597257817549	0.443218071059927	3.48533248944829	0.000491525868410154	0.00335848733395011
AT4G35530	21.9609120508533	-0.273517254846289	0.443543559039427	-0.616016629204905	0.537883544618407	0.702692023083352
AT4G35500	234.720160361942	0.107106866170305	0.188816036433358	0.567534310779202	0.570351222470636	0.729784783075069
AT4G35470	464.487905617548	1.57990467636189	0.377905281102796	4.18088556237297	2.90375985609416e-05	0.00031827620642257
AT4G35450	1831.30984643125	0.259331495179008	0.223470649118464	1.16040573848553	0.245883651482261	0.4196290112018
AT4G35440	199.156296703054	-0.0822254950662341	0.413391454195424	-0.200698154503829	0.840934602848778	0.917872785006063
AT4G35420	2.59819534713835	-1.03954913117283	1.18348014258596	-0.884073862148778	0.376656341865625	0.560372642010329
AT4G35410	45.4023188407738	-0.656720230546533	0.332430187215256	-1.97421348160435	0.0483574736828947	0.129326856053112
AT4G35390	34.3493295454021	0.416387714816725	0.611817885383191	0.677668562808624	0.497981863339057	0.669863585871015
AT4G35380	276.752823122379	0.579648526970959	0.502980483931546	1.15121792361997	0.249642593236513	0.424311982637776
AT4G35360	332.624170762998	-0.576044020869199	0.15934588927204	-3.61567050137676	0.0002995712235642	0.00224271622537787
AT4G35350	275.99048845	-1.27634987422964	0.422702718238969	-3.01822373977591	0.0025426110742342	0.0129115985510122
AT4G35320	6.01466083445677	-3.55043525403061	1.12376834291704	-3.08377178002635	0.00204394323614991	0.0108363634695637
AT4G35310	1515.96500880914	-0.129479197081521	0.187045968494167	-0.692136938446973	0.488851336429082	0.661620163083085
AT4G35300	346.630422173238	-0.595928238145105	0.29681253385867	-2.00798748900745	0.0446446211614318	0.121685582678643
AT4G35290	462.355339332106	-0.754229140976453	0.263796781684741	-2.85912769431524	0.00424807745125961	0.0196833272572287
AT2G17200	577.963469591143	0.251627818670102	0.218753680311484	1.15031800741589	0.250012916702262	0.424791955710586
AT4G35280	13.4785214493194	0.586795661393043	0.553088502736574	1.06067666088162	0.288836870121428	0.468146393529851
AT4G35270	107.604244393812	-1.2929600639874	0.375496858243871	-3.44186305187673	0.000577722648870064	0.00384780367904119
AT4G35260	1061.17106120096	0.125371863805664	0.25182726187861	0.497888595538927	0.618562565984422	0.766109980630787
AT5G60620	308.219338138339	-0.114827674892412	0.150254248665016	-0.763992791423219	0.444871538386606	0.624009451086977
AT4G35230	649.386424610357	1.39664150843346	0.256497919184892	5.44493837814695	5.18233230855198e-08	1.48788890629768e-06
AT4G35030	69.0659265141847	-0.556118251207458	0.361753902593867	-1.5361806453311	0.124494081549064	0.259190755510052
AT4G35020	375.6199318379	-0.0115100168794055	0.185406710252495	-0.0620809342534747	0.950498379969709	0.981041387038144
AT4G35010	1.39392833145032	0.890646392646226	1.35016336042035	0.674812083989702	0.49979516201496	0.671531730156164
AT4G34990	40.829542667855	0.25314344760059	0.315483131690924	0.802831860948334	0.422071924093066	0.602694167780643
AT4G34970	59.8084252052525	-1.27045386331739	0.451073290944215	-2.821457508771	0.00478059701706162	0.0215696329000565
AT4G34960	244.426452843109	-0.782652279853539	0.196658708612247	-3.97981476595273	6.89689864752772e-05	0.000655578080911938
AT4G34950	372.814946334178	2.10440431794358	0.395227492311284	5.32428457195054	1.01351135529068e-07	2.62900859843589e-06
AT4G34940	0.273057911506655	0.0297318593483214	1.01838503184127	0.0249137742961378	0.980123740345358	NA
AT4G34910	134.154513774784	-0.608523449871908	0.267670372436353	-2.27282781958676	0.0230365578824646	0.0735711892670308
AT4G34890	1075.0966442063	1.22556613415163	0.321450791211853	3.81245857632757	0.000137591294315735	0.00117158765086091
AT4G34880	39.0176503791542	-0.609096111780755	0.385046970004891	-1.5810318727042	0.113870750291011	0.24270962344197
AT4G34860	177.639361470263	0.532524997194436	0.247167477989424	2.15433864983864	0.0312136239663049	0.0928914632667879
AT4G34850	5.58016456800356	1.31827484172257	0.964339569396038	1.36858937599179	0.171127666793575	0.326881766955065
AT4G34830	425.474552851915	-1.70161104686102	0.328410527163606	-5.19036501148103	2.09882234012888e-07	4.90672782276459e-06
AT4G34810	5.77633043492437	0.44424126749453	0.965150233070641	0.455210172939104	0.64895804252911	0.787387077090404
AT4G34790	2.37460905678484	1.55369215466608	1.34315761063099	1.27554254752188	0.202117274522493	0.366798068503087
AT4G34770	5.28926817147093	0.111227554644297	1.33835280340535	0.0659064138174035	0.947452334199958	0.979813940329191
AT4G34760	58.0480168014249	-2.07833265107055	0.51066179892522	-4.05116159052425	5.09639949896816e-05	0.000510718406654601
AT4G34750	16.2534164192817	-1.5004924687859	0.837627664680922	-1.77442008764373	0.0759936895924607	0.180849317708045
AT4G34740	176.501857754214	-0.842830110151579	0.254378214075015	-3.3176745347481	0.000907701852654964	0.00559931379982783
AT4G34710	1394.52564218454	1.02056963816478	0.309728032575252	3.29502827194026	0.000984117782952046	0.00599263809210067
AT4G34700	1168.10458638708	-0.158758143940076	0.13955016162787	-1.13757887619685	0.255296371333828	0.431032880717111
AT4G34680	272.797043054241	0.429100964313801	0.233521012058099	1.83766952055614	0.0661111177681866	0.163367170733294
AT4G34670	1939.46457382538	-0.615393532729704	0.199097419222561	-3.09078574312293	0.00199627624121501	0.0106435409639145
AT4G34660	339.719196824563	0.0723201699976766	0.178917289346311	0.404330057832388	0.685970025065502	0.813796273955213
AT4G34650	293.6650745392	0.481563052494846	0.501983165706971	0.958022213657832	0.338051557332075	0.522204266674983
AT4G34640	381.289428235913	-0.489111662654564	0.162885723402008	-3.00263261483697	0.00267655329509236	0.0134548891690421
AT4G34630	185.270582126239	1.24613783640318	0.278727452994293	4.47062616150651	7.79909207504617e-06	0.000107815442764991
AT4G34620	433.543646063822	-0.923527324052794	0.272121368526255	-3.39831429972872	0.000678024761477944	0.00439692391844668
AT4G34590	339.191816464579	0.860253076099465	0.234547326095723	3.66760677705371	0.000244831319798193	0.00189275370096003
AT4G34580	162.391463190697	-0.915111279052629	0.233445207402325	-3.91640357542347	8.98797406113023e-05	0.00082340720701892
AT2G16370	399.396476409725	0.0495521557136803	0.158359849561279	0.313030746088255	0.754257303155419	0.86073044054899
AT4G34560	184.657369538379	1.54160259782859	0.254389877435361	6.05897568079046	1.36991100466128e-09	6.01282482357633e-08
AT4G34540	105.983842113266	-0.787372591633036	0.392072996299808	-2.0072893408792	0.0447188634566874	0.12185197538825
AT4G34530	471.11131297352	-0.223910851196115	0.341795847253615	-0.657404884727508	0.510920611592639	0.681379241112935
AT4G34500	100.946805263807	-0.0625589866881494	0.530107382416558	-0.11794396649333	0.906112056121939	0.957858529745848
AT4G34490	807.77364396174	-0.831139251361145	0.184385715016101	-4.5075969003369	6.55659895400366e-06	9.307749890968e-05
AT4G34480	983.367920240649	1.03118296937651	0.523304783374688	1.97247222065914	0.0485557244678297	0.129704320971413
AT4G34460	866.338254625724	0.677935481876865	0.237835043651213	2.8504721892849	0.0043654367817879	0.0201211010538659
AT4G34450	1796.40206928964	-0.6965858889918	0.195876280754102	-3.55618267684514	0.000376282482904264	0.00270693763526507
AT4G34440	0.684598317596385	0.112016531866878	1.21424221167793	0.130350771741113	0.89628891265033	0.951955829992463
AT4G34430	432.038670404278	0.125910333561242	0.158553643248251	0.794180661590074	0.427090264877708	0.607486874501652
AT4G34420	1.63603123193418	-2.40605509763652	1.35880606070962	-1.52069791938209	0.128335661087354	0.265067247217887
AT4G34412	120.196775974806	0.219911779457821	0.326160107864525	0.674798593721828	0.499803733971879	0.671531730156164
AT4G34410	148.04539774858	2.88376580377696	0.809651614778204	3.49523739510646	0.000473640279458313	0.00326350757811427
AT4G34390	374.230712022308	0.302082250955669	0.252502002976588	1.19643146810092	0.231528227411995	0.40336711933517
AT4G34380	17.149516260322	1.37777861039168	0.678262568310885	2.01662085929265	0.0437350944999211	0.11989407785641
AT4G34370	190.322873433418	0.590551550200976	0.249418888210706	2.36783750070664	0.017892392569554	0.0602731845235029
AT4G34350	1378.95763236782	0.564227602178176	0.260981162389129	2.16201711910202	0.0306168566788918	0.0914840197383033
AT4G34310	148.536596523094	0.677543138773191	0.28760648564202	2.35589723093786	0.0184780289572827	0.0618244052195749
AT4G34290	373.890588824064	-0.230009347325104	0.284577818751976	-0.811195256989347	0.417253548976714	0.598172459524251
AT4G34280	150.766956271219	1.37209276496877	0.284115338378227	4.82839369326895	1.37638777480348e-06	2.46801027309179e-05
AT2G18990	196.465920484172	-0.202265000552425	0.202861806543387	-0.996817529107612	0.318853088142731	0.501524245010058
AT4G34270	253.017098771799	-0.156418728659161	0.186825949027086	-0.837054508660914	0.402561929429875	0.584788247428115
AT4G34265	21.9843098165659	-0.40935654228197	0.474187244694471	-0.862146134716877	0.388607106704414	0.571613941838469
AT4G34260	553.296831701057	-0.853297029411961	0.237511292204192	-3.59789342822795	0.000320805009274026	0.00237282647828674
AT4G34250	117.293131228463	-1.76961045622372	0.561037113841677	-3.16016007692028	0.00157682479919073	0.00881830687577276
AT4G34240	151.772862316243	-0.735914429379134	0.534268735950062	-1.3920146822453	0.163917951952617	0.316640587241176
AT4G34230	1072.59814991886	1.15416944296141	0.367543051413977	3.1400370676728	0.00168926458754212	0.00931592345993293
AT3G57230	156.783053140773	0.134284862414087	0.287607415281209	0.467139813528936	0.640399850976902	0.781314418404005
AT4G34220	261.262248512269	-0.99961659796326	0.379465990818394	-2.63580977368001	0.00839367721264481	0.0335256973270625
AT4G34200	2770.58336481448	1.28940679801128	0.434561502849307	2.96618549877862	0.00301518568246514	0.0148817382066939
AT3G42050	1590.54746089882	-0.596301682546563	0.139394293719626	-4.27789073538746	1.88672586414901e-05	0.000221807383736271
AT4G34160	461.984224905833	1.81178497786693	0.466755090211379	3.88104325914014	0.000104009336589616	0.000922016462727475
AT4G34150	1341.50653808298	2.33513849293396	0.44547238270648	5.23985946327132	1.60698931387799e-07	3.90168280562871e-06
AT4G34140	33.532554052989	0.703475225352788	0.475111021299817	1.48038018879919	0.138771813992864	0.280443881456856
AT4G34138	1041.82930301706	3.50788066523833	0.444550046336568	7.88753240371954	3.08220136605334e-15	5.27084972496658e-13
AT4G34131	1544.62834855478	3.18468162408272	0.458305221588399	6.94834787369909	3.6958874562291e-12	2.96779762735197e-10
AT4G34135	681.465189207245	2.41602549612237	0.479175400257987	5.03790116493645	4.70664355259587e-07	9.86685581985166e-06
AT4G34120	457.168276732362	1.78705197618917	0.454240221345934	3.93655266778089	8.26604852233945e-05	0.000766393826099836
AT4G34110	12503.4567679757	0.0422555423332715	0.225851482854458	0.187101578742425	0.851580990360594	0.92491949640277
AT4G34100	1137.87512704693	0.401800564732186	0.249457611633329	1.6107251885082	0.107239633131403	0.232329476164678
AT4G34060	139.794069666656	0.112037795404012	0.214946350758655	0.520944769738507	0.602405246556728	0.753632929620457
AT4G33970	11.5503387122999	-0.392734868014075	0.885415625609152	-0.464952450203308	0.641965508456252	0.782501384350484
AT4G33950	100.529793530152	-0.567922545588507	0.377772347401893	-1.51168932479451	0.130612915620584	0.268569354107835
AT4G33945	80.9429018792831	-0.459883526401512	0.258914964359641	-1.77533234976674	0.0758430269335859	0.18066516624895
AT4G33940	97.750183314833	0.8864043926788	0.411194328349374	2.15581961608518	0.0310977531441186	0.092621255090909
