	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT4G36390	616.885907675228	-0.399694064616927	0.192884240124473	-2.07122690461968	0.0383375964427993	0.128227295043905
AT4G36380	63.6390813210024	-1.39702979605673	0.390398756515152	-3.45037099669257	0.000559816648617401	0.00611857365952773
AT4G36360	749.173010362709	-1.51798520643648	0.388142929261378	-3.80203078194556	0.000143514891064527	0.00221490908766962
AT4G36280	192.204610740763	0.252888692758469	0.277037685760399	0.805806339930829	0.420354521891357	0.623975289935078
AT4G36260	14.1957370005323	-1.15841209076015	0.751920370078372	-1.48679790149399	0.137068195937807	0.30591519587299
AT4G36250	375.454569124349	-0.239543226609049	0.394120553013354	-0.527841668853126	0.597609233339261	0.763926968270017
AT4G36220	1261.61098929853	0.1456834697705	0.459859544571801	0.220856028358869	0.82520453623661	0.909820354244552
AT4G36210	254.955091593769	0.0687107782757618	0.19397484365833	0.415959823939546	0.677439402205425	0.817110673377261
AT4G36195	606.626247585073	-0.072264636559076	0.131733260845183	-0.559897732422031	0.575549195548984	0.748688142430523
AT4G36180	315.348949491105	-0.956102709150064	0.447490779118938	-2.06904938076672	0.0385414530813298	0.128648565825497
AT4G36160	18.2203008433567	0.426435639347475	0.581663966301652	0.388104714817476	0.697938542978092	0.830204546735449
AT4G36150	173.8319501046	-0.152238308460948	0.287808753441214	-0.41866150988099	0.67546352925537	0.815784505940942
AT4G36140	408.759488462057	0.960885121295622	0.356156125032784	2.59653813197168	0.00941684526718247	0.0482666462410749
AT4G36130	2755.72162135373	-0.868982290483086	0.133776928040472	-6.4573120699144	1.06578976363705e-10	2.51429494239832e-08
AT4G36120	38.9434900345275	-0.55109187721858	0.593995709500777	-0.569754684803648	0.568844094419242	0.743235863420501
AT4G36110	18.0100372312557	0.935063808854465	0.692010062627421	1.2026351024873	0.22911755766669	0.428049000824377
AT4G36105	66.1980606778137	-0.195615332651537	0.414786535564202	-0.348047797139608	0.727804287915821	0.850306463210116
AT4G36090	2.83139834709639	1.38128404331107	1.33240279400075	1.24568026463406	0.21288180182797	0.40782003684389
AT4G36080	305.916356763336	0.817362567906842	0.260018701733452	3.15067978297109	0.00162890971188054	0.0134863923957657
AT4G36050	69.7737873307707	0.393193725001834	0.456621724848424	0.787065813492177	0.431243340553605	0.633115273673017
AT4G36040	2801.15096422129	0.761648646766943	0.39445556796186	2.01890579497578	0.0434970118102699	0.139474531250406
AT4G36010	175.618454573879	0.381326146377168	0.560005096076321	0.725729763202201	0.4680044520638	0.663049723812366
AT4G35987	53.8579677743108	-0.391715215875583	0.360399608358179	-0.989529440016162	0.32240417323404	0.531392052154644
AT4G35970	53.9614436872831	-0.729220002169016	0.560415399726242	-1.58582891482691	0.112778124600257	0.268494709484097
AT4G35950	2.44086467949259	-0.774201765970522	1.24826641749593	-0.848282641855988	0.396280582217162	0.601210931033854
AT4G35940	198.119303771646	-0.201997401627368	0.29410284630047	-0.759717022577057	0.447423751349351	0.645753411986411
AT4G35920	225.472857725721	-2.26624201211003	0.322544053816902	-6.90583818071149	4.99078629294199e-12	1.67884505576465e-09
AT4G35900	8.99811039167809	-0.110276747377779	0.706177713823478	0.0751733916395232	0.940076754832685	0.971746102062011
AT4G35890	1170.06582729942	0.286810970712255	0.237359469272561	1.2317665912751	0.218036286491545	0.413945353691359
AT4G35880	94.4657725869905	-0.0684400648092423	0.343277790403043	-0.192477546683977	0.847368154224495	0.922568998538962
AT4G35860	705.724351030117	1.14951799463596	0.335994007308277	3.26771008662965	0.00108421364804815	0.00988870747346605
AT4G35850	273.021214622224	0.121755293816824	0.191579820033521	0.666837294422363	0.504876067901888	0.693307663549879
AT4G35840	249.334444637542	0.244235127449327	0.267988097498285	1.00601361163435	0.314409022396273	0.523246898014502
AT4G35830	3031.55467837229	0.610617495496976	0.21226048622272	2.92578614919898	0.00343587031818435	0.0229373702057401
AT4G35810	2.72070348615535	0.214616591594487	1.20739496168888	-0.0558008180123094	0.955500483281539	0.979274784405843
AT4G35800	1063.24165432331	0.249218560265424	0.164705890897659	1.52796874726831	0.126520297684913	0.290218614401622
AT4G35785	309.182189133543	-0.319231379591279	0.192036144373329	-1.65215948308926	0.0985020436086408	0.244608870802546
AT4G35770	571.865147197211	1.79680576178996	0.833290008917126	2.00318909919213	0.0451569952652014	0.14327979371046
AT4G35760	347.645384023203	0.914422772319093	0.397607339127678	2.01203869229144	0.0442158584536504	0.141059615309466
AT4G35750	893.26790904425	0.15489642615908	0.294617344861598	0.535698796272284	0.592166735681892	0.760191431354174
AT4G35730	170.159662301646	-0.205813583703424	0.400968682149914	-0.434678949086919	0.66379548038731	0.808708578218343
AT4G35690	11.9252497449083	-2.99416293589115	0.978751633909943	-2.6666958042524	0.00766009705793977	0.0412650246315172
AT4G35600	656.250710529209	1.6842068833623	0.278966179837735	5.90265120993359	3.5770600475363e-09	4.59470292036207e-07
AT4G35590	12.0546778727556	0.290182881582247	0.567792408050433	0.53162410163674	0.5949863685542	0.761980216073536
AT4G35550	83.4531619546421	0.305315325380225	0.2976514382953	0.968895653724446	0.332597254214591	0.540783129503048
AT4G35540	60.7892671617456	0.37217361030882	0.4730100516627	0.715399048007073	0.474362500582395	0.66791681443913
AT4G35530	24.0955487278917	0.246641608349886	0.482710577342176	0.432252145674548	0.665558163564974	0.80961840861496
AT4G35500	235.866490631489	0.461733054066826	0.2037122332759	2.25321222282957	0.0242457710970474	0.0939071283534896
AT4G35470	508.056664918642	1.18653157785402	0.362601542778444	3.0890428873532	0.00200802449699394	0.0157087704512898
AT4G35450	2075.01688818211	0.0218674947912428	0.200227901075795	0.0246742096458993	0.980314826537256	0.99371756830632
AT4G35440	225.191320894352	-0.400168587769311	0.354304512320317	-1.33201642086771	0.182854792620248	0.369925081629003
AT4G35420	2.67678278295981	2.18499172785628	1.17981091925995	1.70297588483741	0.0885725814189644	0.228183369944049
AT4G35410	57.5968251466175	-0.406963565132242	0.346826022895713	-1.08984537116598	0.275781264042784	0.480995358745768
AT4G35390	41.6534811361695	-0.227602840272644	0.546049834242529	-0.132126240641327	0.894884440831154	0.948076513364098
AT4G35380	237.568773995923	0.499725242499685	0.479859918952226	1.58610046343716	0.11271652176964	0.268427419464438
AT4G35360	351.598265713928	-0.0629080814248853	0.164908245313637	-0.377813337075355	0.705569265273549	0.835199897384857
AT4G35350	261.688671438849	0.0515333779670755	0.402187449443401	0.163982273241489	0.869745098804186	0.935297601579429
AT4G35320	7.31360029878226	-0.0346980149648633	1.19681612797775	-0.364484433844764	0.715496295570027	0.842537936537634
AT4G35310	1531.60327782731	0.252486659108635	0.182636093664901	1.39255160352724	0.163755426604365	0.344763250378801
AT4G35300	355.659827348089	0.293318299588213	0.295922837366844	0.899093582200509	0.368602816246775	0.575526057858233
AT4G35290	610.991738663549	-1.0160484847437	0.240119277079131	-4.22264514861282	2.41451805343746e-05	0.000550310168641048
AT2G17200	583.567470303332	0.621294662491092	0.199740328066075	3.11564403322912	0.0018354368835496	0.0146746087102458
AT4G35280	13.8183733731258	-0.037877144315593	0.658079788311475	-0.157246226792397	0.875050797717005	0.937720355172521
AT4G35270	118.120210333762	-0.717214546301576	0.35814257165448	-2.10327270086695	0.0354419383568423	0.121678852816488
AT4G35260	1076.25100307335	0.592732606831367	0.243026745194782	2.42626313232016	0.0152552050411398	0.068220285468317
AT5G60620	323.624702315379	-0.0484258237060037	0.154452033658924	-0.281344873223986	0.778445895783546	0.882101558721321
AT4G35230	670.714706595388	0.659100969016304	0.242693184860127	2.68716696313416	0.00720609225289268	0.0394986921465889
AT4G35030	67.7172613122377	-0.300655810735226	0.37434955592893	-0.993178768701963	0.320622843037452	0.529320543831257
AT4G35020	428.390416351545	-0.600900930793411	0.188533526064105	-3.13382379408694	0.0017254443453794	0.0140331736629943
AT4G35010	1.22841148160136	2.52779358423971	1.37462739025314	1.73565493689527	0.0826248659008396	0.21821469745402
AT4G34990	52.9366940250875	-0.289663577146191	0.392420513027545	-0.739622608881903	0.459529019144502	0.655773794701852
AT4G34970	68.752873597777	0.791194542297902	0.423139925802042	1.65776442000243	0.0973650254401187	0.24277771957718
AT4G34960	273.036847381973	-0.489265904874545	0.190422753292448	-2.58462853188457	0.00974839621392126	0.0494532038108851
AT4G34950	400.094969031942	-1.71520170146898	0.423004042519265	-3.672904989831	0.000239808663487435	0.00324357734344695
AT4G34940	0.430377033334884	-0.408466243886927	0.912904953268964	-0.0324550343877668	0.974109174482115	NA
AT4G34910	159.415864484026	-0.259786999181412	0.255963905811472	-1.02276435521277	0.306419275103676	0.515475655886115
AT4G34890	944.742621865235	1.29096351921315	0.335361841838419	3.90423608012259	9.45234782929812e-05	0.00160920242098595
AT4G34880	42.4184783034566	-1.34802538622198	0.509195775326533	-2.51839475732898	0.0117891109161784	0.056668219050643
AT4G34860	175.054298692477	-0.460663635768586	0.281375755456893	-1.48945154606505	0.136368503621076	0.30487801455715
AT4G34850	5.70990818709136	-0.0449432414378058	0.782564767810232	-0.344593715829981	0.73039983079528	0.852187868610461
AT4G34830	475.553551230454	-0.60772221092372	0.348390816024938	-1.82089710932926	0.0686224986975289	0.191677565736687
AT4G34810	7.28369580907293	-0.0871303953020025	0.932643746608146	0.0756011706501146	0.939736405087728	0.971645292325095
AT4G34790	3.41418331220794	-0.232649617149124	1.33013499164287	-0.00481933307676468	0.996154743429658	1
AT4G34770	6.67745943720109	0	1.3584453308059	0	1	1
AT4G34760	74.9575410603852	-0.802648088423624	0.569711325622564	-1.4520941217956	0.146475436176477	0.319414921746183
AT4G34750	18.4393557355071	-2.37556571164893	0.911574046969582	-2.173645430126	0.0297317738063887	0.10844933156487
AT4G34740	212.231798440171	-0.841618698996411	0.274139941642748	-3.1040793866086	0.00190872108539068	0.0151273640995295
AT4G34710	1442.71688670874	-0.00764758232325103	0.30686917231546	-0.0313032462934563	0.975027701510396	0.990624654507318
AT4G34700	1251.43671910126	-0.153567279065416	0.141534287733134	-1.10728919653078	0.268168913726464	0.47312435099468
AT4G34680	295.177632335758	-0.104623653586018	0.274917906631494	-0.451248240437336	0.651810644877914	0.801471628254742
AT4G34670	2455.60060375878	-1.03812418938139	0.185015777294062	-5.55947318349824	2.70590166641199e-08	2.28617226838948e-06
AT4G34660	346.661410620773	0.270441998964126	0.174046353832926	1.5432875599086	0.122761020611671	0.284738212102539
AT4G34650	310.564868812456	-0.794353043961022	0.469298925932434	-1.60607504234134	0.108257422779619	0.260936008666185
AT4G34640	415.757587396847	0.0547963404513261	0.154523732755409	0.302875832100443	0.761984489997018	0.872067052721511
AT4G34630	195.880707083905	0.845923563355168	0.271834148576465	2.97493367883959	0.00293051897788134	0.0205136328451694
AT4G34620	548.388790831077	-0.718140647821992	0.29532901223214	-2.41973284449781	0.0155319133665549	0.0691343313657116
AT4G34590	364.332248157081	0.185021347918411	0.241247166887296	0.760422534832164	0.447002057427882	0.645537035646226
AT4G34580	145.376215113678	-0.128738119932311	0.281127808258011	-0.188693941554512	0.850332700229462	0.924484887459191
AT2G16370	466.683610694115	-0.342258833018964	0.15347160595783	-2.20916053708038	0.0271634766651161	0.101465053181541
AT4G34560	218.161377006113	-0.917248187348529	0.285783676482359	-3.18374161604804	0.0014538472337741	0.0123176935641355
AT4G34540	109.279166772099	-0.36942450617482	0.402288562028109	-0.50688072737695	0.612238509131729	0.773546546647615
AT4G34530	530.366382906111	0.0838655576022479	0.343788277012108	0.216014830412072	0.828976187470968	0.911908947217958
AT4G34500	106.716095287599	0.839341198717812	0.500187244435301	1.7936480099746	0.0728693684086629	0.199678997909694
AT4G34490	850.504749198225	-0.0496316561586117	0.189018475223015	-0.272696059119823	0.785086864302972	0.886051916186836
AT4G34480	895.334412385783	0.125184707694801	0.46545970472148	0.838891929683489	0.401529956931639	0.606149062383713
AT4G34460	919.211589540402	-0.119562277172634	0.224168803408569	-0.541326740302905	0.588282392501752	0.757506887346305
AT4G34450	1854.33948063666	-0.114747458946194	0.17836264856995	-0.573598378853147	0.566239609050064	0.741101123884604
AT4G34440	0.553471544909749	0.640444659407914	1.0547410582394	0.253571182511085	0.799826862128898	NA
AT4G34430	451.236684385047	0.0620282471317342	0.150260737456073	0.388374002920521	0.697739279976855	0.830130601308591
AT4G34420	1.50967848582669	-0.108140774616322	1.36419578140678	-0.145153069379766	0.884590018621434	0.942936311733956
AT4G34412	146.085138272837	-0.20773932358666	0.309941363812924	-0.564824953873929	0.572192832221803	0.745776192674827
AT4G34410	252.898484330186	0.0713331441952953	1.10709535802848	-0.91457621562175	0.360414149638267	0.567717917809497
AT4G34390	372.128208012263	0.612754888387132	0.256197325912344	2.3596453700552	0.0182924123447105	0.0774188420879929
AT4G34380	16.4396421040771	0.0158636832000976	0.728755503493313	0.730969994219878	0.464797480922677	0.660101250869332
AT4G34370	193.901106235201	0.288433033985689	0.251137031984405	1.16232312313109	0.245104237445171	0.446975050014209
AT4G34350	1386.42383313545	0.623552491884458	0.2767630891113	2.17434587587991	0.029679169546783	0.108322707417583
AT4G34310	147.070289762531	0.806203065741634	0.275173556411921	2.88808341098506	0.00387597074417151	0.0251453602028127
AT4G34290	455.683706657481	-0.316838529520546	0.26030977375937	-1.28582172377528	0.198505286840849	0.389409952327354
AT4G34280	154.962625142898	0.609238751198132	0.275331544453369	2.10486315977822	0.035303221346942	0.121396671359436
AT2G18990	224.98291911485	-0.183489631927912	0.204261221873335	-0.90184456413576	0.367139442980385	0.574277790557021
AT4G34270	258.082190652473	0.0341658616884535	0.179093018341188	0.181448549085983	0.856015514597141	0.927690315424885
AT4G34265	24.2377924703854	0.0389893348569999	0.475676530900042	0.0341147364807412	0.972785657313003	0.989230097120854
AT4G34260	648.526606554153	0.461004127175722	0.238659595592137	1.72419460724811	0.0846727173486014	0.221338309200942
AT4G34250	129.326187913638	-1.44762650329015	0.594133177723501	-2.3730562991332	0.0176415746879804	0.0753666990139143
AT4G34240	154.577398880382	-0.811805978886378	0.479154893392026	-1.85341402199262	0.0638230390621212	0.181687118721741
AT4G34230	915.460305698499	1.72739975657696	0.372871504920181	4.50378218755568	6.67546261736564e-06	0.000202775549238205
AT3G57230	168.731965095274	0.00165410909351583	0.281376329855748	0.162813138156966	0.87066556354654	0.935569174175973
AT4G34220	313.841274449391	-1.74710870164987	0.372700857648524	-4.5949693095939	4.32812965928819e-06	0.000144789088878398
AT4G34200	2624.09814462528	0.307822710539497	0.400650180545305	0.886684070148259	0.375249017145361	0.582299538394454
AT3G42050	1604.54020218574	0.20875866739128	0.136856197732822	1.52054704367768	0.128373544699871	0.292952944657431
AT4G34160	557.039149579077	1.15079050869918	0.427996122914907	2.43289379981042	0.0149786934826698	0.0674152544877842
AT4G34150	1432.50305189528	1.82867478309377	0.504958170048432	3.26346880176247	0.00110057300818177	0.0100109708030154
AT4G34140	35.040263754875	0.377723086566153	0.49467324386906	0.981849206098089	0.326174142546496	0.53469481990408
AT4G34138	1066.35254956575	1.52209095177522	0.452100086125451	3.30471173064111	0.000950741328600055	0.0090136827943737
AT4G34131	1325.64658303141	1.25890742519237	0.492662112065504	2.51821427003533	0.0117951541557604	0.0566822685818484
AT4G34135	612.165961793777	1.01693043338756	0.477311065126034	2.00815364966137	0.0446269666728757	0.141969804796279
AT4G34120	488.214157582653	0.987773667149431	0.416368513572227	2.12614161210548	0.0334914700053886	0.117469116170667
AT4G34110	15316.4490994376	-0.450169243391921	0.225900012705794	-1.97343253952046	0.0484463033846383	0.150483430400471
AT4G34100	1122.50528292342	0.602204870388942	0.238262250821279	2.4750158786338	0.013323025228919	0.0618325889839842
AT4G34060	150.385171655605	-0.109116855439149	0.222492408255563	-0.528838523652403	0.596917471239128	0.763323186558167
AT4G33970	13.2315220093839	2.24649423036704	0.865559635555648	2.33115643400948	0.0197451124298182	0.0816272114901336
AT4G33950	107.479270449718	-0.0234269828493241	0.334067692536446	-0.249257293807816	0.803161763516721	0.89659743327687
AT4G33945	82.5928855928432	-0.0891486512930947	0.288217297483746	-0.292776119206956	0.769693282919636	0.87676400960107
AT4G33940	105.977348207915	0.9634611813543	0.390373586036353	2.3060849519418	0.0211058859737603	0.0853271407704642
AT4G33925	16.0560671057076	-0.759287231875253	0.723124238175832	-1.18076208709543	0.237697249148982	0.438674970936097
AT4G33865	490.76540944074	-0.732440953596548	0.189063348716478	-3.79183889916942	0.000149535909978187	0.00228839073694505
AT4G33880	5.22385721036996	-0.997889010117481	0.975445045884724	-0.3280198223092	0.742896675049934	0.860128644365213
